,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
302,115.12084070841472,8.319774606863021,2.0388890902201333,0.0616900800279179,False,10,sqrt,1,5,2000,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 2000, 'random_state': 16}",0.9756801319043693,0.9806265457543281,0.9715463917525773,0.9759510231370916,0.0037119029907269918,77
303,30.35398729642232,0.7347128130468152,0.5158681869506836,0.06474857492163213,False,10,sqrt,1,10,500,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500, 'random_state': 16}",0.9748557295960428,0.9798021434460017,0.9711340206185567,0.9752639645535338,0.003550500450481733,361
304,60.109827836354576,0.547574787709689,1.044555902481079,0.06770396388642366,False,10,sqrt,1,10,1000,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000, 'random_state': 16}",0.9760923330585326,0.9798021434460017,0.9723711340206186,0.9760885368417176,0.003033698081932316,43
305,109.7533659140269,3.406616286292122,1.8880016009012859,0.16093849684930156,False,10,sqrt,1,10,2000,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 2000, 'random_state': 16}",0.9752679307502061,0.9789777411376752,0.9711340206185567,0.9751265641688126,0.003203745337180781,417
306,28.514912684758503,0.750250961839958,0.45188283920288086,0.008808814037279638,False,10,sqrt,2,2,500,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500, 'random_state': 16}",0.9760923330585326,0.9798021434460017,0.9715463917525773,0.9758136227523705,0.0033761534899883435,123
307,53.13517173131307,1.496386410045683,1.0017877419789631,0.1691204898211826,False,10,sqrt,2,2,1000,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 1000, 'random_state': 16}",0.9756801319043693,0.9785655399835119,0.9727835051546392,0.9756763923475068,0.0023605073153580777,143
308,114.16707022984822,1.5096365857333496,2.023564338684082,0.11485543565803097,False,10,sqrt,2,2,2000,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 2000, 'random_state': 16}",0.9752679307502061,0.9781533388293487,0.9715463917525773,0.9749892204440439,0.0027044650727867828,453
309,29.732009808222454,0.46271266090134355,0.5069963137308756,0.05895086986541909,False,10,sqrt,2,5,500,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 500, 'random_state': 16}",0.9752679307502061,0.9798021434460017,0.9715463917525773,0.9755388219829285,0.003375835259689501,223
310,58.29390533765157,2.801174857614288,0.9780137538909912,0.1036633756765757,False,10,sqrt,2,5,1000,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 1000, 'random_state': 16}",0.9752679307502061,0.9785655399835119,0.9723711340206186,0.9754015349181122,0.002530619668980114,255
311,111.65396475791931,7.043303938168222,1.8910626570383708,0.22465621301002933,False,10,sqrt,2,5,2000,16,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 2000, 'random_state': 16}",0.9748557295960428,0.9789777411376752,0.971958762886598,0.9752640778734388,0.002879997124884316,315
